architecture,seed,episode_id,regime,case,arm,rows,initial_rows,post_rows,baseline_full_agreement,candidate_full_agreement,baseline_primary_agreement,candidate_primary_agreement,initial_agreement_contribution,post_agreement_contribution,reweight_agreement,baseline_full_gap,candidate_full_gap,baseline_primary_gap,candidate_primary_gap,initial_gap_contribution,post_gap_contribution,reweight_gap
innovation_gru,275000003,valid:lambda3:273000004:neural,lambda3,3,neural,105,3,102,0.8285714285714286,0.780952380952381,0.8235294117647058,0.7843137254901961,-0.009523809523809525,-0.0380952380952381,0.001120448179271677,0.034422379448300316,0.06985922768002464,0.03543480237325033,0.0703568224813424,0.0015126001267206101,0.03392424810500372,-0.00099777200308835
innovation_gru,275000003,valid:lambda3:273000004:period4_hold,lambda3,3,period4_hold,61,3,58,0.6721311475409836,0.6229508196721312,0.6896551724137931,0.6379310344827587,0.0,-0.04918032786885246,0.002543810062182017,0.11426800587138192,0.16157825657578764,0.11523845277983567,0.1649957854172279,0.0,0.04731025070440574,-0.0024470819329864835
innovation_gru,275000003,valid:lambda3:273000005:neural,lambda3,4,neural,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000005:period4_hold,lambda3,4,period4_hold,1641,3,1638,0.6410725167580743,0.5216331505179769,0.6416361416361417,0.5207570207570208,0.001218769043266301,-0.1206581352833638,0.00022098559575708943,0.017088122080187475,0.02016560599834435,0.01706446105016166,0.020202539342663663,-5.4857485327758417e-05,0.003132341403484635,-5.736889017369379e-06
innovation_gru,275000003,valid:lambda3:273000005:analytic,lambda3,4,analytic,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000006:period4_hold,lambda3,5,period4_hold,1641,3,1638,0.7269957343083485,0.7416209628275442,0.7264957264957265,0.7411477411477412,0.0,0.014625228519195612,-2.67861328190986e-05,0.047914183844450696,0.041460706721276205,0.04800193875991672,0.04153664208157159,0.0,-0.006453477123174487,1.1819555170645285e-05
innovation_gru,275000003,valid:lambda3:273000006:analytic,lambda3,5,analytic,14,3,11,0.42857142857142855,0.5,0.2727272727272727,0.36363636363636365,0.0,0.07142857142857142,-0.019480519480519515,0.41121976716177805,0.228696380342756,0.5233706127513539,0.2910681204362349,0.0,-0.18252338681902205,0.049779105496096904
innovation_gru,275000003,valid:lambda3:273000006:neural,lambda3,5,neural,18,3,15,0.6111111111111112,0.5555555555555556,0.5333333333333333,0.4666666666666667,0.0,-0.05555555555555555,0.0111111111111111,0.24985509448581272,0.18963882658216688,0.29982611338297527,0.22756659189860026,0.0,-0.060216267903645836,0.01204325358072917
innovation_gru,275000003,valid:lambda4:274000001:analytic,lambda4,0,analytic,25,3,22,0.64,0.72,0.6363636363636364,0.7272727272727273,0.0,0.08,-0.010909090909090938,0.1051472282409668,0.04844289779663086,0.11726134473627264,0.05072548172690652,0.00184722900390625,-0.05855155944824219,0.00798430356112393
innovation_gru,275000003,valid:lambda4:274000001:neural,lambda4,0,neural,18,3,15,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.4666666666666667,0.1111111111111111,0.1111111111111111,-0.022222222222222254,0.1546152432759603,0.07656113306681316,0.17819169362386067,0.09187335968017578,-0.006122165256076389,-0.07193194495307074,0.014386388990614146
innovation_gru,275000003,valid:lambda4:274000001:period4_hold,lambda4,0,period4_hold,1641,3,1638,0.42656916514320536,0.43388177940280315,0.4267399267399267,0.43284493284493286,0.001218769043266301,0.006093845216331505,-1.1160888674633523e-05,0.019776472589142943,0.018885784945351404,0.01974541669363504,0.018920374295068165,-6.715354942679769e-05,-0.0008235340943647404,1.5083042021350529e-06
innovation_gru,275000003,valid:lambda4:274000002:neural,lambda4,1,neural,1,1,0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.059101104736328125,0.0,0.0,0.059101104736328125,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000002:period4_hold,lambda4,1,period4_hold,1641,3,1638,0.41681901279707495,0.42230347349177333,0.4157509157509158,0.42185592185592186,-0.0006093845216331506,0.006093845216331505,-1.1160888674578012e-05,0.017619683929945475,0.018219851198027878,0.017651954413333656,0.018217139628343967,3.6015298437738043e-05,0.0005641519696446616,-1.0332453656493497e-06
innovation_gru,275000003,valid:lambda4:274000002:analytic,lambda4,1,analytic,1,1,0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.059101104736328125,0.0,0.0,0.059101104736328125,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:period4_hold,lambda4,2,period4_hold,1641,3,1638,0.7574649603900061,0.7946374162096282,0.7582417582417582,0.7954822954822954,0.0,0.03717245581962218,-6.808142091503655e-05,0.03692408148505788,0.037364803240983534,0.036977369706709305,0.03741889864533812,0.0,0.00044072175592565447,-8.071827031626245e-07
innovation_gru,275000003,valid:lambda4:274000003:analytic,lambda4,2,analytic,1,1,0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,9.5367431640625e-07,0.0,0.0,9.5367431640625e-07,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000003:neural,lambda4,2,neural,3,3,0,0.6666666666666666,0.3333333333333333,0.0,0.0,-0.3333333333333333,0.0,0.0,6.357828776041666e-07,0.1777623494466146,0.0,0.0,0.17776171366373697,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000004:analytic,lambda4,3,analytic,20,3,17,0.55,0.75,0.5294117647058824,0.7647058823529411,0.0,0.2,-0.035294117647058754,0.13181543350219727,0.1034433126449585,0.15219867930692785,0.10280359492582433,0.013613700866699219,-0.041985821723937986,0.00740926265716553
innovation_gru,275000003,valid:lambda4:274000004:neural,lambda4,3,neural,15,3,12,0.6,0.7333333333333333,0.5833333333333334,0.6666666666666666,0.06666666666666667,0.06666666666666667,-0.016666666666666594,0.07349170049031575,0.05112409591674805,0.07703530788421631,0.06390511989593506,-0.011863454182942709,-0.010504150390625,0.0026260375976562503
innovation_gru,275000003,valid:lambda4:274000004:period4_hold,lambda4,3,period4_hold,47,3,44,0.5957446808510638,0.723404255319149,0.5909090909090909,0.7045454545454546,0.02127659574468085,0.10638297872340426,-0.00725338491295939,0.17061889932510702,0.07632312368839345,0.17820764671672473,0.08152697303078392,-0.003786208781790226,-0.09050956685492333,0.006171106831017487
innovation_gru,275000003,valid:lambda4:274000005:neural,lambda4,4,neural,82,3,79,0.8780487804878049,0.8658536585365854,0.8860759493670886,0.8860759493670886,-0.012195121951219513,0.0,0.0,0.02268990074715963,0.024490879803169066,0.023367374758177167,0.022930712639531003,0.0022216657312904915,-0.00042068667528105945,1.597544336510374e-05
innovation_gru,275000003,valid:lambda4:274000005:period4_hold,lambda4,4,period4_hold,1641,3,1638,0.13101767215112736,0.3607556368068251,0.12942612942612944,0.3614163614163614,-0.0018281535648994515,0.2315661182205972,-0.0004241137696347763,0.1375858461907693,0.09819141304543802,0.13783783492005644,0.09816192336134859,0.0002089447542198688,-0.03960337789955116,7.253365915669413e-05
innovation_gru,275000003,valid:lambda4:274000005:analytic,lambda4,4,analytic,94,3,91,0.7978723404255319,0.776595744680851,0.7912087912087912,0.7912087912087912,-0.02127659574468085,0.0,0.0,0.08042196517295026,0.07426434374870138,0.08307323875008049,0.07455079634111006,0.0020928281418820644,-0.008250449566130942,0.0002719928428394896
innovation_gru,275000003,valid:lambda4:274000006:period4_hold,lambda4,5,period4_hold,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:analytic,lambda4,5,analytic,5,3,2,1.0,0.8,1.0,1.0,-0.2,0.0,0.0,0.0,1.9073486328125e-07,0.0,0.0,1.9073486328125e-07,0.0,0.0
innovation_gru,275000003,valid:lambda4:274000006:neural,lambda4,5,neural,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
